1016;840;4.7954155827029
643;980;2.04351
643;156;10.931
860;756;12498.92
643;978;80.73
1019;840;0.00011115989795521
1035;840;4.7070563481715
980;860;0.0032259
1050;124;2.9554006400216E-5
978;840;0.93405566971792
566;840;460.51
1015;1050;28.855864954552
978;764;0.027027027027027
643;949;3.98116
1048;1050;306.96032537794
1048;840;0.012359923442634
978;156;0.13621565662757
156;949;0.3635
156;764;0.1995
156;643;0.0908
156;978;7.3952
398;392;3.43
398;752;42.53
398;203;20.58
398;826;551.23
398;980;12.49
398;860;0.0401
398;51;1.184
1050;840;4.0282103628129E-5
566;978;492.0549
566;826;556.8947
1049;949;0.0020867793886463
1049;764;0.0011720764323231
1049;840;0.040282103628129
1049;752;0.0038003173416993
1049;643;0.00053319472261139
1049;985;0.0092209334738235
1049;554;0.025059497511968
978;554;0.58055152394775
860;840;11420.26
840;554;0.62253321214687
826;156;0.12014321070716
1049;392;0.00030108902787352
1049;356;0.00049390665629456
1049;348;0.00012099069899367
398;949;24.07
643;840;75.2475
1049;344;0.0051244963068524
981;944;1.5257
1039;1050;195.42700801251
1045;840;0.00059333465646962
1045;1050;14.733616218765
51;840;388.79
51;974;136.93
51;860;0.034
51;980;10.53
51;643;5.16
1021;1050;10478.061558612
51;398;0.843
51;156;56.39
752;949;1
498;752;1.751
643;826;48
752;643;0.095358
752;985;2.4213
752;578;1.001315
752;392;0.079182
458;704;0.00019
398;764;13.2
51;752;36.71
840;498;0.053604753498005
1044;1050;452.28403437359
1044;840;0.018192386304408
1016;1050;119047.61904762
840;586;0.0035628809401126
1015;840;0.001162758248607
458;784;1.222434
1043;840;0.0065626809864366
1043;1050;162.85318785115
51;392;2.903
344;554;4.88575
1049;826;0.049265015237669
1049;978;0.04339315368857
156;392;0.051744
398;643;6.04
978;826;1.1316057485572
398;985;104.07
1046;840;0.027978523685219
978;756;1.025641025641
980;756;40.1787
1038;1050;647039.79294727
1038;840;26.059277037477
1021;840;0.43895747599451
1039;840;0.0078659330373121
1046;1050;694.44444444444
643;398;0.169202
1023;840;0.50165533719892
643;51;0.194267
156;356;0.083331
985;840;4.3793
156;360;0.000446
840;50;0.0095203130301773
348;840;368.42
860;50;108.27
972;586;0.0387
1023;1050;12452.602282562
1019;1050;2.7570995312931
981;784;0.70517
498;981;7.2691
981;51;0.0066682
458;586;0.015925
1036;1050;23380.874444704
1036;840;0.94071164836199
1037;1050;2296.7386311438
981;756;2.8307
1037;840;0.092471908190191
1027;1050;373671.13203669
860;586;41.08
1027;840;15.040907508195
1026;1050;1635.9918200409
764;348;0.0944
1026;840;0.066670200187277
1024;1050;72679.700559634
643;784;20.5464
1024;840;2.9268131351276
1040;840;0.02871450886704
752;356;0.128824
498;944;11.0512
1035;1050;117041.19850187
643;981;29.1074
944;554;1.0558
1028;1050;17383.746197306
1028;840;0.69937626128138
944;392;0.012705
944;980;0.046
1029;840;0.45289855072464
1029;1050;11249.22661567
944;972;0.1615
458;36;2.9863
458;124;3.2671
1030;1050;8565310.4925054
944;949;0.0896
1030;840;351.42961567657
1031;1050;111259.45705385
944;643;0.0225
1031;840;4.4827470273784
643;974;26.62
643;860;0.00661815
840;860;8.79690775286E-5
840;156;0.14543127645031
840;974;0.39782849295406
840;840;1
840;1050;24847.33486865
840;398;0.0022008252416802
840;980;0.027190493333435
840;764;0.028960743711899
840;643;0.013283741407213
840;566;0.0021805234852944
840;51;0.0025841075519827
840;826;1.2166797054175
840;978;1.0721848446672
348;980;10.02
348;949;19.42
348;764;10.67
348;752;34.77
348;643;4.9
348;985;84.13
944;985;0.3886
348;578;34.7
348;458;82.11
348;392;2.7449
348;356;4.47
348;360;0.0239
1010;1050;990099.00990099
1032;826;0.0040160642570281
1032;1050;80.971659919028
978;356;0.011357699384413
458;156;0.6558
1049;203;0.001816591573918
1049;156;0.0057990563195651
398;578;42.96
51;356;4.72
458;978;4.8128
643;356;0.923128
840;356;0.012125505137934
944;860;0.000149
156;458;1.5351
458;826;5.4607
643;392;0.561758
980;949;1.9273
978;392;0.0070442378134686
1032;980;8.4760128835396E-5
1049;124;0.029554006400216
1049;36;0.027087520048151
156;826;8.3891
398;498;24.53
51;985;89.03
978;458;0.20770588846194
840;392;0.0074536050352716
1033;1050;119817.87682722
944;578;0.1605
1033;840;4.8239383114769
348;826;447.85
1034;1050;99800.399201597
944;498;0.0908
1034;840;4.0301698515084
1040;1050;712.50445315283
458;756;4.9211
1007;1050;23153.507756425
348;978;394.65
643;985;17.1098
980;840;36.5686
764;376;9.5259
978;985;0.21301976823449
944;458;0.3793
1050;949;2.0867793886463E-6
1050;764;1.1720764323231E-6
398;417;5.22
944;417;0.0195
764;840;34.541
985;764;0.1269
985;978;4.6909
985;826;5.3227
985;980;0.1258
985;392;0.032627
458;344;0.57281
985;356;0.05308
985;156;0.6363
348;203;16.57
398;944;269.42
498;972;1.7811
860;944;6717.8
840;985;0.22865766517658
348;156;53.53
980;752;3.414
1002;1050;105769.73927759
944;398;0.0037
1002;840;4.2576291392138
764;985;7.9188
974;840;2.513646
978;949;0.049229315072539
860;704;0.484
1032;978;0.0034940600978337
398;156;66.25
51;978;416.78
985;949;0.2308
1050;36;2.7087520048151E-5
704;756;25689.375
360;756;16787.525
203;756;24.357
348;756;404.15
498;756;20.5145
840;949;0.052702769293364
1003;1050;116890.70718878
944;124;1.238
1003;840;4.7061370380044
980;643;0.48589
944;376;0.4686
1004;840;0.35696596775705
1004;1050;8866.4272731303
1032;949;0.00016823687752355
1050;752;3.8003173416993E-6
156;840;6.8949
1032;643;4.306632213609E-5
1032;566;2.2931572188589E-5
643;752;7.09713
980;985;8.3224
840;756;1.0968520346605
978;752;0.087420229041
860;980;310.74
1050;643;5.3319472261139E-7
1050;985;9.2209334738235E-6
156;752;0.6501
398;356;5.56
51;826;472.65
985;752;0.4133
752;756;11.623374
752;840;10.6176
840;752;0.094643732597384
643;498;4.02267
498;840;18.7544
498;51;0.0483
498;978;20.0026
498;980;0.5078
498;826;22.6563
498;949;0.9884
498;974;6.6053
498;643;0.2495
498;356;0.22836
498;860;0.001647
498;398;0.04107
498;392;0.140852
498;156;2.7304
498;985;4.2611
1005;1050;3721.8996575852
944;752;0.1601
1006;840;0.083122341124113
1006;1050;2063.1318341242
840;578;0.094319504113321
840;417;0.011439043055414
840;348;0.0027291757070612
840;203;0.04501665616278
826;978;0.8825346394846
1014;840;0.86160050737931
643;417;0.863199
980;578;3.4318
756;392;0.006794
860;949;601.94
398;978;487.12
51;417;4.45
498;417;0.21464
643;578;7.0655
980;498;1.9507
756;840;0.9116
978;578;0.08780170862125
860;764;329.97
156;578;0.6529
398;840;456.66
51;578;36.61
985;578;0.4124
985;756;4.8035
498;578;1.7611
643;203;3.38011
980;398;0.080099
756;826;1.1081
978;203;0.042110582389354
860;752;1063.63
398;348;1.267
51;203;17.52
985;203;0.197
498;203;0.843
643;348;0.209317
980;392;0.2759
978;348;0.0025578718506203
860;643;151.14
398;974;181.35
1022;1050;17642.907551164
985;348;0.011886
1000;840;13.783597518952
498;348;0.051494
944;360;0.000111
1005;840;0.14995628774212
417;840;87.4199
417;978;93.583
417;398;0.1908
417;643;1.1645
860;458;2539.53
860;498;610.22
860;398;25.08
860;417;130.6
860;392;85.72
860;356;139.03
860;360;0.743
860;348;31.68
860;826;13793.39
860;978;12186.56
860;203;514.63
1032;840;0.0032626427406199
944;826;2.0664
1007;840;0.93258136189519
1014;1050;21386.34866592
398;458;101.66
860;156;1656.72
985;458;0.976
498;458;4.1727
980;348;0.099631
980;981;13.9965
978;360;6.0613775086526E-5
860;985;2601.13
860;578;1074.19
860;974;4524.49
860;51;29.37
985;360;0.00028465
840;360;6.503820323148E-5
840;458;0.22286605749944
840;704;4.2399978772739E-5
1050;554;2.5059497511968E-5
1008;840;0.16381626367866
1008;1050;4067.5208460443
944;356;0.0206
1012;840;0.049683145738056
1009;1050;4094.9202514281
1009;840;0.16500642700033
1032;1045;5.5005500550055
203;392;0.16726
203;360;0.001443
203;356;0.26966
203;978;23.745
203;156;3.235
1012;1050;1233.5399512752
458;360;0.000292
1010;949;2.0533880903491
764;704;0.001465
1011;1050;1078515.9620362
1010;840;39.745627980922
203;348;0.06073
203;458;4.932
203;578;2.085
203;985;5.059
980;826;44.2352
203;752;2.076
203;764;0.64185
203;949;1.169
203;840;22.179
203;826;26.871
360;156;2227.535
360;978;16487.09
360;826;18611.78
360;392;114.3091
360;458;3426.355
360;578;1460.585
360;752;1449.12
360;764;443.76
360;840;15374
360;704;0.655
51;756;427.19
398;756;499.68
156;756;7.5577
1049;756;0.04432938506277
1050;756;4.432938506277E-5
764;643;0.4572
566;156;67.0316
643;704;0.00319236
980;376;10.0804
764;203;1.5621
840;376;0.27548391504517
975;376;0.503898
978;376;0.25763899623847
